image_id,non_seg,seg,label
MPU901882,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\MPU901882.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/MPU901882.jpg,
MPU922341,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\MPU922341.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/MPU922341.jpg,
MPU959120,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\MPU959120.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/MPU959120.jpg,
MPU959729,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\MPU959729.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/MPU959729.jpg,
MPU983030,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\MPU983030.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/MPU983030.jpg,0.0
MPU997311,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\MPU997311.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/MPU997311.jpg,1.0
MTL009040,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\MTL009040.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/MTL009040.jpg,
NCY0042623,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0042623.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0042623.jpg,1.0
NCY0068790,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0068790.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0068790.jpg,1.0
NCY0068792,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0068792.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0068792.jpg,1.0
NCY0068859,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0068859.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0068859.jpg,1.0
NCY0068870,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0068870.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0068870.jpg,1.0
NCY0068889,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0068889.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0068889.jpg,1.0
NCY0068945,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0068945.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0068945.jpg,1.0
NCY0069050,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0069050.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0069050.jpg,1.0
NCY0069083,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0069083.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0069083.jpg,1.0
NCY0069128,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0069128.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0069128.jpg,1.0
NCY0069226,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0069226.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0069226.jpg,1.0
NCY0069227,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0069227.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0069227.jpg,1.0
NCY0069352,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0069352.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0069352.jpg,1.0
NCY0069366,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0069366.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0069366.jpg,
NCY0069410,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0069410.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0069410.jpg,
NCY0069473,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0069473.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0069473.jpg,1.0
NCY0070008,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070008.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070008.jpg,1.0
NCY0070082,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070082.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070082.jpg,0.0
NCY0070104,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070104.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070104.jpg,1.0
NCY0070125,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070125.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070125.jpg,1.0
NCY0070147,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070147.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070147.jpg,
NCY0070188,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070188.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070188.jpg,1.0
NCY0070204,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070204.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070204.jpg,1.0
NCY0070208,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070208.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070208.jpg,1.0
NCY0070250,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070250.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070250.jpg,1.0
NCY0070320,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070320.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070320.jpg,1.0
NCY0070328,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070328.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070328.jpg,1.0
NCY0070432,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070432.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070432.jpg,1.0
NCY0070513,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070513.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070513.jpg,1.0
NCY0070597,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070597.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070597.jpg,1.0
NCY0070620,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0070620.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0070620.jpg,1.0
NCY0071361,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0071361.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0071361.jpg,1.0
NCY0071494,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0071494.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0071494.jpg,1.0
NCY0071502,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0071502.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0071502.jpg,1.0
NCY0071843,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0071843.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0071843.jpg,1.0
NCY0071903,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0071903.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0071903.jpg,1.0
NCY0072070,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0072070.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0072070.jpg,1.0
NCY0072094,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0072094.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0072094.jpg,1.0
NCY0072097,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0072097.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0072097.jpg,1.0
NCY0072105,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0072105.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0072105.jpg,1.0
NCY0072136,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0072136.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0072136.jpg,1.0
NCY0072145,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0072145.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0072145.jpg,1.0
NCY0072179,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0072179.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0072179.jpg,1.0
NCY0074157,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0074157.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0074157.jpg,
NCY0074161,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0074161.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0074161.jpg,
NCY0074221,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0074221.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0074221.jpg,0.0
NCY007873,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY007873.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY007873.jpg,0.0
NCY0084277,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0084277.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0084277.jpg,
NCY0084290,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0084290.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0084290.jpg,
NCY0084310,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0084310.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0084310.jpg,
NCY0084400,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0084400.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0084400.jpg,
NCY0086568,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0086568.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0086568.jpg,
NCY0087535,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0087535.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0087535.jpg,
NCY0087642,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0087642.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0087642.jpg,
NCY0106311,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0106311.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0106311.jpg,
NCY0106348,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0106348.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0106348.jpg,
NCY0106353,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0106353.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0106353.jpg,
NCY0108039,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY0108039.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY0108039.jpg,
NCY013979,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY013979.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY013979.jpg,1.0
NCY014008,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY014008.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY014008.jpg,1.0
NCY014111,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY014111.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY014111.jpg,1.0
NCY014151,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY014151.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY014151.jpg,1.0
NCY014152,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY014152.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY014152.jpg,1.0
NCY014179,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY014179.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY014179.jpg,1.0
NCY014192,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY014192.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY014192.jpg,1.0
NCY014250,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY014250.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY014250.jpg,1.0
NCY014258,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY014258.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY014258.jpg,1.0
NCY014503,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY014503.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY014503.jpg,1.0
NCY015184,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY015184.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY015184.jpg,1.0
NCY015249,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY015249.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY015249.jpg,1.0
NCY015450,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY015450.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY015450.jpg,1.0
NCY015641,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY015641.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY015641.jpg,1.0
NCY015688,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY015688.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY015688.jpg,1.0
NCY015702,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY015702.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY015702.jpg,0.0
NCY015718,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NCY015718.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NCY015718.jpg,1.0
NIME0000871,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NIME0000871.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NIME0000871.jpg,
NOU000658,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU000658.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU000658.jpg,
NOU001190,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU001190.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU001190.jpg,
NOU003035,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU003035.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU003035.jpg,
NOU003833,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU003833.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU003833.jpg,
NOU004812,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU004812.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU004812.jpg,0.0
NOU007918,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU007918.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU007918.jpg,
NOU012542,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU012542.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU012542.jpg,
NOU017040,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU017040.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU017040.jpg,
NOU021250,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU021250.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU021250.jpg,
NOU021252,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU021252.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU021252.jpg,
NOU021270,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU021270.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU021270.jpg,
NOU021285,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU021285.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU021285.jpg,
NOU021287,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU021287.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU021287.jpg,
NOU021294,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU021294.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU021294.jpg,0.0
NOU030641,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU030641.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU030641.jpg,0.0
NOU031557,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU031557.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU031557.jpg,0.0
NOU031561,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU031561.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU031561.jpg,
NOU031584,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU031584.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU031584.jpg,0.0
NOU031595,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU031595.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU031595.jpg,
NOU033687,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU033687.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU033687.jpg,
NOU033689,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU033689.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU033689.jpg,0.0
NOU033708,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU033708.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU033708.jpg,0.0
NOU033713,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU033713.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU033713.jpg,0.0
NOU033717,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU033717.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU033717.jpg,0.0
NOU036516,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU036516.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU036516.jpg,1.0
NOU042922,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU042922.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU042922.jpg,
NOU049680,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU049680.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU049680.jpg,
NOU049704,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU049704.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU049704.jpg,
NOU050001,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU050001.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU050001.jpg,
NOU050330,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU050330.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU050330.jpg,0.0
NOU051187,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU051187.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU051187.jpg,0.0
NOU054128,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU054128.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU054128.jpg,
NOU054904,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU054904.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU054904.jpg,0.0
NOU054918,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU054918.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU054918.jpg,
NOU054921,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU054921.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU054921.jpg,
NOU054946,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU054946.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU054946.jpg,
NOU054949,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU054949.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU054949.jpg,
NOU054956,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU054956.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU054956.jpg,0.0
NOU054957,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU054957.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU054957.jpg,0.0
NOU070727,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU070727.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU070727.jpg,
NOU070739,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU070739.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU070739.jpg,
NOU072831,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU072831.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU072831.jpg,0.0
NOU072840,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU072840.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU072840.jpg,0.0
NOU072897,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU072897.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU072897.jpg,0.0
NOU073461,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU073461.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU073461.jpg,0.0
NOU073469,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU073469.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU073469.jpg,0.0
NOU073473,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU073473.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU073473.jpg,
NOU073492,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU073492.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU073492.jpg,
NOU073514,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU073514.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU073514.jpg,
NOU073515,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU073515.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU073515.jpg,
NOU073527,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU073527.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU073527.jpg,
NOU073534,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\NOU073534.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/NOU073534.jpg,
